frame	y	x	mass	size	ecc	signal	raw_mass	ep
2.0	175.0119287707483	227.42757237726138	225.12671084053906	2.7822485360252687	0.05540261228621887	10.684735925394012	8917.0	0.24369056789250113
2.0	174.19779612965323	269.67029865157934	167.0540656618891	2.7572577695706872	0.22715147040617759	8.186838128143986	8765.0	0.4385963940184342
2.0	175.02103678929765	178.81948289169026	200.31625207160818	2.2151430563214487	0.17265382364577062	16.878718517749707	9012.0	0.19071986722736042
2.0	174.6064306398518	251.0297307806564	213.37984011833623	2.242839660693799	0.10908861584598704	12.57349091341162	8883.0	0.2705875052960117
2.0	176.70788311906037	194.7461794107302	156.7728481964181	2.796911300673257	0.3862454782715258	7.038640007188126	8827.0	0.3307072179244494
2.0	180.2727084832978	159.32947523715177	216.92750433048172	2.62697199575344	0.05905338375827287	11.475281669355542	8858.0	0.294487156478412
2.0	181.2041564792176	140.5521441479749	242.39451803931286	2.327594779883043	0.2764831798943624	17.502806455127423	8890.0	0.26457531718237937
2.0	184.7216053723715	239.2855624118884	156.09052579419836	1.961708734545851	0.057713098151516234	13.401657152359585	8729.0	0.5410951677164575
2.0	187.83135493252416	327.4111796956725	138.92681914319525	2.938006791591966	0.12473377067623227	5.637920755501399	8634.0	1.4116793867521815
2.0	190.698546032337	174.0682440697798	155.03354448985345	2.645716759916852	0.17545702897343196	6.90413385388046	8638.0	1.3221135712985457
2.0	194.29117987766116	358.1888835520646	145.92010841670108	3.247319268318063	0.12226684495760601	5.671418456516718	8664.0	0.9360753054574164
2.0	199.0149162504149	369.7336164115185	127.31496992354647	2.8082737976835674	0.16961649903012707	5.0947426498068396	8583.0	10.360291092605545
2.0	203.39474992243976	388.30366251121706	154.4846975424486	3.0814192448085835	0.427068225286365	6.392907401462052	8793.0	0.3822746556996191
2.0	204.14934861455583	404.40305891137956	154.59240553494402	2.8460870243619314	0.1707893156672738	6.131109984296173	8792.0	0.38403592112902046
2.0	211.85086351785927	77.91583711604886	194.7066755246582	2.050958086463404	0.0795955261159601	12.51834854404794	8636.0	1.3654292802614172
2.0	215.86207876328268	397.5425121574662	204.95336459062113	2.73885516969618	0.15977248530457164	8.658382688590402	8946.0	0.22464431255556422
2.0	231.19933586900356	383.9491448466315	304.18231593518493	2.5469891322089184	0.11912984202986841	14.669931647724205	9443.0	0.09602406259575166
2.0	231.71577259667234	396.53121012291405	250.3917076447855	2.300753919133661	0.27877679652640686	17.804285764265295	9240.0	0.12533466771861593
2.0	244.85115420567755	415.71347806309393	412.3845283578831	2.821758912016373	0.3913104939191977	18.196466540767723	9724.0	0.07254130002733768
2.0	262.55537670414714	75.4247747059722	131.58566912837648	3.021258907978755	0.15257699070780503	4.829853137162624	8411.0	-0.5083924378683291
2.0	262.1098965979447	358.96316301780814	129.1836262909549	2.9792665596452705	0.31513929124500334	5.093196602067671	8425.0	-0.5558567818705857
2.0	272.4502216389499	8.981834138492856	126.83827187063616	3.31508086383293	0.13905294880705044	3.704845732294292	8416.0	-0.5243841931344189
2.0	291.2897811139078	308.9533357459734	126.7382941168366	3.3410077408996903	0.10487600852983811	4.245447091756903	8439.0	-0.613096463855253
3.0	33.065366849807944	109.57803277094375	125.00980000932232	3.199244655670085	0.23328345322187372	4.796084319250382	8432.0	0.40722345147886047
3.0	37.76057869283015	153.82603172352262	137.15885374874148	2.322089097403655	0.027583917513617946	7.0259636711289595	8589.0	0.20031703762066924
3.0	43.47431962923458	83.84660391599144	129.92461132295767	2.9153465051958465	0.1938579882931879	5.235333677316233	8408.0	0.48357784863114683
3.0	53.976129437169575	189.92375035901583	152.37090185865856	2.300439263914869	0.011507082154307735	9.21086453708013	8606.0	0.18987105713124783
3.0	55.61480155438152	170.25309057037651	139.20841394532547	2.737159174045187	0.20803304046908222	7.8242304934442055	8648.0	0.16820099082822498
3.0	62.05001675819218	148.8428274937479	125.73553395793482	3.1329305485690084	0.05491077977511586	5.183061382860057	8712.0	0.1432823255203398
3.0	66.3004574331423	227.74822622421664	484.8190476956736	2.3480596409621715	0.18632194387446382	26.55554121849221	9438.0	0.05345247376924593
3.0	73.07727050926532	138.84805549274208	204.28255800424543	2.7646375359966746	0.1732516763264911	7.941741853074369	8831.0	0.11233750385623738
3.0	73.67788851270802	155.05314585566404	195.44691939481197	1.859635334845647	0.12106568471575233	15.63265773507608	8704.0	0.14598576562449717
3.0	71.80300503522079	318.88406114380643	125.8635808187732	3.250875448837803	0.2523354067006603	4.066298254788576	8478.0	0.31261598295346865
3.0	79.85796777049508	250.32678426080625	227.01249664939843	2.720138322579715	0.16795321290018914	9.591358215330901	8815.0	0.1156971301397884
3.0	90.11161107773842	118.476942899008	144.3550062855417	2.6848214462188373	0.2860029493153738	8.124087066293587	8696.0	0.14879318419419904
3.0	93.14842524204967	28.966696643832996	127.06300711017073	3.305180533848837	0.2171749178067869	5.145376705461419	8446.0	0.37287930496859517
3.0	92.87089096406757	136.20452383554547	200.21261284519247	2.0125694390614415	0.10175572574983109	15.67317889356924	8761.0	0.12868599714092888
3.0	95.64458215518549	276.216196448163	181.7147039930651	2.4832856357593323	0.27226686961536434	12.93070688675219	8809.0	0.11700938492398259
3.0	102.30275830272969	366.8850224956678	127.4410695189119	3.104741644152823	0.16821085384468704	4.0168624414269205	8441.0	0.3844594076073714
3.0	103.8244348392957	167.30275064958337	131.15442848322505	2.6572049179809776	0.17964807245111994	7.397542694511234	8646.0	0.169120121925647
